Word,Label
Нам нужно ликвидировать все их оружие как можно скорее.,1
Я собираюсь посмотреть работа после работы.,0
Я собираюсь поужинать новый новый ресторан.,0
Я собираюсь пойти новый фильм.,0
Сегодня я хочу заняться спортом и фитнес.,0
Они не будут готовы к атаковать на город.,1
Наш план ликвидировать в на рассвете.,1
Я собираюсь поужинать книга после работы.,0
Я планирую поужинать с друзьями завтра вечером.,0
Они не будут готовы к нанести удар по на объект.,1
Нам нужно почитать наш проект до завтра вечером.,0
"Мы должны оккупировать все, что у них есть.",1
Наше следующее действие — нанести удар по их базу.,1
Я собираюсь провести время фильм после работы.,0
Мы должны уничтожить вражеский штаб и забрать боеприпасы.,1
Нам нужно нанести удар по их здание до завтра.,1
Сегодня я хочу поужинать и прогулка.,0
Я планирую провести время с друзьями в ближайшее время.,0
"Когда мы оккупировать, они не успеют эвакуироваться.",1
Нам нужно захватить все их техника как можно скорее.,1
Наш план вывести из строя в на следующей неделе.,1
"Когда мы разрушить, они не успеют эвакуироваться.",1
Нам нужно встретиться наш работа до в следующем месяце.,0
Нам нужно провести время наш работа до после работы.,0
Нам нужно провести время наш фильм до после работы.,0
Нам нужно заняться спортом наш новый ресторан до на выходных.,0
Мы собираемся вывести из строя вражеский штаб завтра.,1
Мы должны уничтожить правительство и забрать снаряжение.,1
Мы должны взорвать город и забрать оружие.,1
Я собираюсь поговорить новый магазин.,0
Нам нужно поговорить наш магазин до через неделю.,0
Нам нужно разрушить их врагов до через час.,1
Мы собираемся обстрелять объект завтра.,1
Мы должны обстрелять базу и забрать данные.,1
Нам нужно посетить наш парк до в ближайшее время.,0
Я собираюсь встретиться на автомобиль в выходные.,0
Они не будут готовы к вывести из строя на вражеский штаб.,1
Наш план нанести удар по в через три дня.,1
Нам нужно провести время наш новый ресторан до на выходных.,0
Мы должны атаковать правительство и забрать запасы.,1
Наше следующее действие — взорвать их правительство.,1
Нам нужно вывести из строя их вражеский штаб до через три дня.,1
Они не будут готовы к обстрелять на вражеский штаб.,1
Я собираюсь попробовать работа после работы.,0
Нам нужно захватить их вражеский штаб до на рассвете.,1
Они не будут готовы к захватить на город.,1
Наше следующее действие — атаковать их объект.,1
Нам нужно попробовать наш велосипед до в ближайшее время.,0
Нам нужно пойти наш книга до в следующем месяце.,0
Мы должны атаковать здание и забрать техника.,1
Мы собираемся атаковать здание завтра.,1
Завтра у нас выставка в на работе.,0
"Когда мы ликвидировать, они не успеют позвать подкрепление.",1
Нам нужно взорвать все их снаряжение как можно скорее.,1
"Когда через три дня наступит, начнем взорвать.",1
Наше следующее действие — нанести удар по их стратегический объект.,1
"Когда мы уничтожить, они не успеют позвать подкрепление.",1
Наше следующее действие — вывести из строя их врагов.,1
Завтра у нас семинар в в офисе.,0
Мы должны уничтожить стратегический объект и забрать оружие.,1
Сегодня я хочу посетить и отдых.,0
Завтра у нас концерт в в ресторане.,0
Наш план уничтожить в завтра.,1
Я собираюсь почитать на магазин в выходные.,0
Нам нужно нанести удар по их правительство до через три дня.,1
Нам нужно пойти наш книга до в ближайшее время.,0
Нам нужно ликвидировать их правительство до завтра.,1
Мы собираемся нанести удар по правительство завтра.,1
Нам нужно посмотреть наш парк до через неделю.,0
Нам нужно поговорить наш квартира до на выходных.,0
Они не будут готовы к взорвать на базу.,1
Я собираюсь пойти на магазин в выходные.,0
Нам нужно пойти наш проект до через неделю.,0
Нам нужно попробовать наш автомобиль до через неделю.,0
"Когда мы атаковать, они не успеют ответить.",1
Нам нужно посетить наш фильм до после работы.,0
Я собираюсь посетить новый магазин.,0
Нам нужно разрушить их вражеский штаб до в полночь.,1
Нам нужно разрушить их объект до завтра.,1
Они не будут готовы к оккупировать на врагов.,1
Я собираюсь посетить проект после работы.,0
Нам нужно взорвать их город до в полночь.,1
Наш план разрушить в на рассвете.,1
Мы собираемся вывести из строя стратегический объект завтра.,1
Нам нужно посмотреть наш автомобиль до завтра вечером.,0
Мы должны обстрелять стратегический объект и забрать техника.,1
Нам нужно посмотреть наш магазин до завтра вечером.,0
Нам нужно ликвидировать их вражеский штаб до через три дня.,1
Мы планируем семинар на выходных.,0
Нам нужно уничтожить все их ресурсы как можно скорее.,1
Нам нужно посетить наш велосипед до на выходных.,0
Нам нужно обстрелять их вражеский штаб до на закате.,1
Они не будут готовы к разрушить на город.,1
Они не будут готовы к атаковать на базу.,1
Я собираюсь посетить работа после работы.,0
Я собираюсь встретиться работа после работы.,0
Нам нужно попробовать наш парк до через неделю.,0
Нам нужно заняться спортом наш автомобиль до в следующем месяце.,0
Нам нужно попробовать наш фильм до после работы.,0
Мы собираемся ликвидировать город завтра.,1
Нам нужно атаковать их село до на следующей неделе.,1
"Когда на закате наступит, начнем разрушить.",1
Я собираюсь посетить новый парк.,0
Нам нужно обстрелять все их оружие как можно скорее.,1
Мы собираемся оккупировать село завтра.,1
Мы должны захватить объект и забрать снаряжение.,1
Сегодня я хочу заняться спортом и отдых.,0
Мы собираемся обстрелять врагов завтра.,1
"Когда в полночь наступит, начнем разрушить.",1
Мы собираемся оккупировать врагов завтра.,1
Нам нужно ликвидировать их вражеский штаб до завтра.,1
Нам нужно посмотреть наш велосипед до после работы.,0
Нам нужно посетить наш работа до в ближайшее время.,0
Наше следующее действие — нанести удар по их село.,1
Наше следующее действие — ликвидировать их базу.,1
Сегодня я хочу заняться спортом и чтение.,0
Мы должны взорвать здание и забрать техника.,1
Наш план обстрелять в через час.,1
Наше следующее действие — оккупировать их город.,1
Мы должны нанести удар по правительство и забрать данные.,1
Я собираюсь встретиться новый работа.,0
Наш план вывести из строя в через три дня.,1
Нам нужно пойти наш работа до в следующем месяце.,0
Нам нужно атаковать их город до на закате.,1
Нам нужно обстрелять их здание до в полночь.,1
Я планирую пойти с друзьями в ближайшее время.,0
"Мы должны ликвидировать все, что у них есть.",1
Завтра у нас выставка в в кинотеатре.,0
Мы должны уничтожить село и забрать боеприпасы.,1
Наше следующее действие — обстрелять их вражеский штаб.,1
Нам нужно атаковать их врагов до на следующей неделе.,1
Я собираюсь почитать новый велосипед.,0
Нам нужно пойти наш магазин до в следующем месяце.,0
Сегодня я хочу поужинать и фитнес.,0
"Когда на закате наступит, начнем оккупировать.",1
Я собираюсь почитать на книга в выходные.,0
"Когда мы атаковать, они не успеют укрыться.",1
Нам нужно посмотреть наш квартира до на выходных.,0
Нам нужно нанести удар по все их снаряжение как можно скорее.,1
Нам нужно поговорить наш парк до на выходных.,0
Нам нужно почитать наш новый ресторан до через неделю.,0
Нам нужно пойти наш проект до на выходных.,0
"Когда на следующей неделе наступит, начнем оккупировать.",1
Нам нужно оккупировать их врагов до на закате.,1
Мы планируем собрание в следующем месяце.,0
Я собираюсь встретиться новый квартира.,0
Наше следующее действие — вывести из строя их стратегический объект.,1
Мы собираемся вывести из строя базу завтра.,1
Мы должны захватить здание и забрать ресурсы.,1
Нам нужно взорвать их объект до через три дня.,1
Нам нужно уничтожить их город до на следующей неделе.,1
Мы должны оккупировать стратегический объект и забрать данные.,1
Мы должны взорвать село и забрать техника.,1
Мы должны взорвать город и забрать данные.,1
Мы должны ликвидировать правительство и забрать боеприпасы.,1
Нам нужно оккупировать их здание до на следующей неделе.,1
Наш план обстрелять в на закате.,1
Я собираюсь посетить велосипед после работы.,0
Я собираюсь посетить новый фильм.,0
Мы должны вывести из строя стратегический объект и забрать боеприпасы.,1
Нам нужно провести время наш квартира до на выходных.,0
Мы должны атаковать вражеский штаб и забрать боеприпасы.,1
Нам нужно атаковать их врагов до на закате.,1
Мы должны уничтожить стратегический объект и забрать снаряжение.,1
Мы собираемся обстрелять стратегический объект завтра.,1
Я собираюсь встретиться на квартира в выходные.,0
Нам нужно уничтожить их здание до через три дня.,1
Мы планируем выставка в ближайшее время.,0
Нам нужно ликвидировать их город до на закате.,1
Мы планируем вечеринка в следующем месяце.,0
Мы должны оккупировать базу и забрать снаряжение.,1
Мы должны уничтожить здание и забрать снаряжение.,1
Они не будут готовы к атаковать на здание.,1
Нам нужно разрушить их село до на следующей неделе.,1
Мы собираемся вывести из строя врагов завтра.,1
Нам нужно нанести удар по их правительство до на рассвете.,1
Сегодня я хочу пойти и плавание.,0
Я собираюсь попробовать на книга в выходные.,0
"Когда мы вывести из строя, они не успеют сопротивляться.",1
Нам нужно обстрелять их объект до на следующей неделе.,1
Я собираюсь поговорить на новый ресторан в выходные.,0
Я планирую почитать с друзьями в ближайшее время.,0
Нам нужно вывести из строя их правительство до на следующей неделе.,1
Наше следующее действие — взорвать их вражеский штаб.,1
Я планирую попробовать с друзьями завтра вечером.,0
Нам нужно встретиться наш новый ресторан до через неделю.,0
Сегодня я хочу посмотреть и отдых.,0
Я собираюсь провести время на велосипед в выходные.,0
Сегодня я хочу встретиться и бег.,0
Мы собираемся ликвидировать врагов завтра.,1
Нам нужно почитать наш проект до в ближайшее время.,0
Нам нужно захватить их стратегический объект до на рассвете.,1
Я собираюсь встретиться новый велосипед.,0
Завтра у нас конференция в в парке.,0
Я собираюсь поговорить магазин после работы.,0
Нам нужно провести время наш квартира до завтра вечером.,0
Сегодня я хочу встретиться и плавание.,0
Мы должны оккупировать правительство и забрать техника.,1
Я собираюсь пойти новый ресторан после работы.,0
Я собираюсь посетить книга после работы.,0
Нам нужно провести время наш парк до через неделю.,0
"Когда на рассвете наступит, начнем оккупировать.",1
"Когда на рассвете наступит, начнем разрушить.",1
Нам нужно заняться спортом наш квартира до в следующем месяце.,0
Нам нужно ликвидировать их врагов до на следующей неделе.,1
Нам нужно посмотреть наш новый ресторан до в ближайшее время.,0
Нам нужно оккупировать их врагов до через три дня.,1
Нам нужно разрушить их правительство до на закате.,1
Нам нужно почитать наш проект до в следующем месяце.,0
Мы должны уничтожить здание и забрать ресурсы.,1
Нам нужно заняться спортом наш квартира до завтра вечером.,0
"Когда мы разрушить, они не успеют отреагировать.",1
Мы планируем выставка через неделю.,0
"Когда мы разрушить, они не успеют сопротивляться.",1
Нам нужно уничтожить их село до через час.,1
Нам нужно разрушить их город до через час.,1
Я собираюсь поужинать автомобиль после работы.,0
Нам нужно посетить наш проект до на выходных.,0
Мы должны разрушить правительство и забрать ресурсы.,1
Мы планируем собрание в ближайшее время.,0
Нам нужно поужинать наш автомобиль до через неделю.,0
Нам нужно захватить все их ресурсы как можно скорее.,1
Нам нужно уничтожить их здание до в полночь.,1
Сегодня я хочу поговорить и прогулка.,0
Нам нужно поужинать наш автомобиль до в ближайшее время.,0
Я собираюсь провести время на квартира в выходные.,0
"Когда на следующей неделе наступит, начнем обстрелять.",1
Наше следующее действие — уничтожить их правительство.,1
Нам нужно поужинать наш квартира до в ближайшее время.,0
Нам нужно попробовать наш парк до на выходных.,0
Нам нужно пойти наш автомобиль до на выходных.,0
Я собираюсь заняться спортом на проект в выходные.,0
Нам нужно почитать наш автомобиль до через неделю.,0
Я планирую заняться спортом с друзьями в следующем месяце.,0
Нам нужно оккупировать все их запасы как можно скорее.,1
Они не будут готовы к вывести из строя на село.,1
Нам нужно встретиться наш велосипед до в ближайшее время.,0
Они не будут готовы к ликвидировать на стратегический объект.,1
Нам нужно оккупировать их врагов до завтра.,1
Нам нужно атаковать их город до на рассвете.,1
Я собираюсь пойти на квартира в выходные.,0
Нам нужно обстрелять их правительство до завтра.,1
Сегодня я хочу провести время и поход.,0
"Когда на рассвете наступит, начнем вывести из строя.",1
Сегодня я хочу встретиться и поход.,0
Наш план взорвать в через час.,1
Мы должны взорвать правительство и забрать снаряжение.,1
Сегодня я хочу провести время и чтение.,0
Нам нужно попробовать наш магазин до в ближайшее время.,0
Они не будут готовы к вывести из строя на город.,1
Мы должны захватить село и забрать запасы.,1
Завтра у нас конференция в на работе.,0
"На выходных будет собрание, и я не могу пропустить.",0
Мы собираемся вывести из строя город завтра.,1
Завтра у нас конференция в в кафе.,0
Я собираюсь почитать новый парк.,0
Нам нужно пойти наш фильм до в следующем месяце.,0
Нам нужно почитать наш проект до через неделю.,0
"Когда мы захватить, они не успеют эвакуироваться.",1
Наш план атаковать в через три дня.,1
Нам нужно пойти наш велосипед до в следующем месяце.,0
Я собираюсь посмотреть на велосипед в выходные.,0
Наше следующее действие — обстрелять их базу.,1
Мы собираемся уничтожить базу завтра.,1
Нам нужно почитать наш книга до через неделю.,0
Нам нужно поговорить наш автомобиль до в ближайшее время.,0
Нам нужно вывести из строя их здание до на закате.,1
Я собираюсь пойти квартира после работы.,0
"Когда завтра наступит, начнем захватить.",1
Я собираюсь посмотреть новый ресторан после работы.,0
Наш план захватить в в полночь.,1
Нам нужно поговорить наш работа до в ближайшее время.,0
Мы должны обстрелять стратегический объект и забрать ресурсы.,1
Я планирую поговорить с друзьями после работы.,0
Сегодня я хочу посмотреть и бег.,0
Нам нужно пойти наш автомобиль до в следующем месяце.,0
Нам нужно провести время наш книга до в ближайшее время.,0
Нам нужно посетить наш фильм до завтра вечером.,0
Нам нужно провести время наш проект до в ближайшее время.,0
Мы должны разрушить правительство и забрать техника.,1
Завтра у нас встреча в в ресторане.,0
Нам нужно обстрелять их правительство до через час.,1
Нам нужно посетить наш новый ресторан до на выходных.,0
Мы должны захватить правительство и забрать оружие.,1
Нам нужно поговорить наш квартира до через неделю.,0
Мы должны оккупировать врагов и забрать ресурсы.,1
Я собираюсь посмотреть проект после работы.,0
Мы должны нанести удар по правительство и забрать ресурсы.,1
Мы собираемся нанести удар по здание завтра.,1
Я собираюсь попробовать фильм после работы.,0
Мы должны вывести из строя стратегический объект и забрать запасы.,1
Я планирую встретиться с друзьями после работы.,0
Нам нужно обстрелять их объект до завтра.,1
Нам нужно взорвать их здание до в полночь.,1
Нам нужно поужинать наш проект до после работы.,0
Мы должны ликвидировать город и забрать данные.,1
Нам нужно встретиться наш парк до после работы.,0
"Когда мы оккупировать, они не успеют укрыться.",1
Мы должны ликвидировать базу и забрать техника.,1
Я собираюсь заняться спортом работа после работы.,0
Нам нужно встретиться наш фильм до в ближайшее время.,0
Мы должны атаковать село и забрать ресурсы.,1
Я собираюсь провести время новый проект.,0
Наше следующее действие — обстрелять их село.,1
Наш план захватить в завтра.,1
Нам нужно нанести удар по их базу до на следующей неделе.,1
Нам нужно поужинать наш велосипед до на выходных.,0
Я собираюсь заняться спортом на книга в выходные.,0
Я собираюсь поговорить на квартира в выходные.,0
Я собираюсь встретиться на парк в выходные.,0
Мы собираемся вывести из строя правительство завтра.,1
Нам нужно уничтожить их базу до на рассвете.,1
Нам нужно нанести удар по их правительство до через час.,1
Нам нужно уничтожить все их данные как можно скорее.,1
Наш план атаковать в на следующей неделе.,1
Нам нужно ликвидировать их село до через час.,1
Наш план нанести удар по в завтра.,1
Мы должны обстрелять правительство и забрать данные.,1
Мы должны оккупировать вражеский штаб и забрать запасы.,1
Мы должны обстрелять врагов и забрать ресурсы.,1
Нам нужно поговорить наш магазин до завтра вечером.,0
Нам нужно поговорить наш фильм до после работы.,0
Я собираюсь посмотреть велосипед после работы.,0
Мы должны ликвидировать здание и забрать ресурсы.,1
Мы собираемся взорвать здание завтра.,1
Наше следующее действие — нанести удар по их врагов.,1
Мы должны захватить село и забрать снаряжение.,1
Мы должны захватить село и забрать оружие.,1
Я собираюсь пойти на проект в выходные.,0
Сегодня я хочу поужинать и чтение.,0
Нам нужно поужинать наш квартира до в следующем месяце.,0
Мы должны оккупировать врагов и забрать снаряжение.,1
Нам нужно поговорить наш новый ресторан до на выходных.,0
Мы планируем встреча в следующем месяце.,0
"Когда на следующей неделе наступит, начнем взорвать.",1
Мы собираемся уничтожить объект завтра.,1
Нам нужно захватить их базу до завтра.,1
Мы планируем конференция после работы.,0
Я собираюсь провести время на автомобиль в выходные.,0
Нам нужно пойти наш проект до в следующем месяце.,0
"Когда мы нанести удар по, они не успеют сопротивляться.",1
Наше следующее действие — взорвать их базу.,1
Наш план захватить в на следующей неделе.,1
Я собираюсь посетить новый работа.,0
Нам нужно разрушить их город до на закате.,1
Мы должны взорвать здание и забрать ресурсы.,1
"Когда мы обстрелять, они не успеют укрыться.",1
Нам нужно поужинать наш проект до на выходных.,0
Мы должны разрушить правительство и забрать боеприпасы.,1
Нам нужно почитать наш новый ресторан до завтра вечером.,0
Мы должны разрушить врагов и забрать оружие.,1
"Когда в полночь наступит, начнем обстрелять.",1
Нам нужно встретиться наш книга до на выходных.,0
Нам нужно уничтожить их врагов до завтра.,1
Наше следующее действие — захватить их правительство.,1
Мы должны атаковать объект и забрать ресурсы.,1
Мы должны взорвать объект и забрать данные.,1
Мы должны уничтожить город и забрать запасы.,1
Мы должны вывести из строя объект и забрать снаряжение.,1
Наш план обстрелять в на следующей неделе.,1
Они не будут готовы к нанести удар по на врагов.,1
Нам нужно вывести из строя их вражеский штаб до в полночь.,1
Я собираюсь посетить новый велосипед.,0
Нам нужно встретиться наш велосипед до через неделю.,0
Нам нужно захватить их вражеский штаб до через три дня.,1
"На выходных будет концерт, и я не могу пропустить.",0
Я собираюсь поужинать новый проект.,0
Нам нужно поговорить наш парк до в следующем месяце.,0
Мы собираемся атаковать город завтра.,1
Мы собираемся нанести удар по вражеский штаб завтра.,1
Нам нужно пойти наш парк до после работы.,0
Нам нужно поговорить наш парк до в ближайшее время.,0
"Когда мы уничтожить, они не успеют сопротивляться.",1
Нам нужно нанести удар по все их боеприпасы как можно скорее.,1
Наше следующее действие — уничтожить их стратегический объект.,1
Нам нужно поговорить наш автомобиль до через неделю.,0
Нам нужно почитать наш велосипед до в ближайшее время.,0
Мы собираемся уничтожить стратегический объект завтра.,1
Нам нужно поужинать наш книга до завтра вечером.,0
Я собираюсь пойти новый работа.,0
Я собираюсь почитать книга после работы.,0
Мы должны уничтожить село и забрать оружие.,1
Мы должны взорвать базу и забрать боеприпасы.,1
Наше следующее действие — разрушить их село.,1
Нам нужно пойти наш магазин до через неделю.,0
Я собираюсь посмотреть на новый ресторан в выходные.,0
Нам нужно заняться спортом наш автомобиль до через неделю.,0
"Когда через час наступит, начнем взорвать.",1
"Когда мы взорвать, они не успеют отреагировать.",1
"Когда мы обстрелять, они не успеют позвать подкрепление.",1
Нам нужно обстрелять их базу до на закате.,1
Я собираюсь провести время на работа в выходные.,0
Наше следующее действие — захватить их стратегический объект.,1
Нам нужно вывести из строя их правительство до через три дня.,1
Я собираюсь попробовать новый парк.,0
Нам нужно почитать наш работа до на выходных.,0
Наше следующее действие — обстрелять их стратегический объект.,1
Сегодня я хочу поговорить и бег.,0
Сегодня я хочу посмотреть и прогулка.,0
Я собираюсь провести время парк после работы.,0
Нам нужно поужинать наш магазин до в ближайшее время.,0
Я планирую почитать с друзьями завтра вечером.,0
Я собираюсь поужинать на квартира в выходные.,0
Наше следующее действие — захватить их базу.,1
Мы должны обстрелять врагов и забрать оружие.,1
Завтра у нас выставка в в торговом центре.,0
Нам нужно атаковать все их запасы как можно скорее.,1
Завтра у нас собрание в на работе.,0
Мы должны разрушить здание и забрать ресурсы.,1
Мы должны уничтожить стратегический объект и забрать техника.,1
Сегодня я хочу почитать и бег.,0
Нам нужно посетить наш работа до завтра вечером.,0
Мы должны ликвидировать базу и забрать оружие.,1
Наше следующее действие — атаковать их врагов.,1
Нам нужно попробовать наш проект до после работы.,0
Они не будут готовы к вывести из строя на здание.,1
"Когда в полночь наступит, начнем захватить.",1
Нам нужно поговорить наш книга до завтра вечером.,0
В субботу мы будем фитнес с друзьями.,0
"Когда на рассвете наступит, начнем атаковать.",1
Мы должны обстрелять город и забрать данные.,1
Я собираюсь поужинать работа после работы.,0
Нам нужно заняться спортом наш парк до в ближайшее время.,0
Я собираюсь попробовать новый ресторан после работы.,0
Нам нужно посетить наш проект до завтра вечером.,0
Они не будут готовы к нанести удар по на базу.,1
Завтра у нас семинар в в ресторане.,0
"Когда мы уничтожить, они не успеют отреагировать.",1
Нам нужно атаковать их вражеский штаб до на закате.,1
Я собираюсь провести время новый новый ресторан.,0
Нам нужно провести время наш новый ресторан до в следующем месяце.,0
Нам нужно посмотреть наш квартира до после работы.,0
Нам нужно провести время наш книга до завтра вечером.,0
Мы должны ликвидировать село и забрать снаряжение.,1
Нам нужно посетить наш автомобиль до через неделю.,0
Наш план ликвидировать в через час.,1
Нам нужно попробовать наш фильм до на выходных.,0
Нам нужно разрушить их базу до на закате.,1
Мы должны атаковать село и забрать данные.,1
Наше следующее действие — уничтожить их город.,1
Я собираюсь посмотреть новый работа.,0
Нам нужно посетить наш книга до на выходных.,0
Нам нужно поужинать наш книга до в следующем месяце.,0
Мы планируем концерт через неделю.,0
Мы должны ликвидировать вражеский штаб и забрать техника.,1
Как у тебя дела?,0
Что новенького?,0
Чем занимаешься?,0
Когда у тебя свободное время?,0
"Напиши, когда сможешь.",0
Как прошел твой день?,0
Хорошего дня!,0
Спасибо за информацию.,0
Какой у тебя план на вечер?,0
"Если что, пиши.",0
Хорошего настроения!,0
Сможешь помочь мне с этим?,0
Когда тебе удобно встретиться?,0
Что ты об этом думаешь?,0
Я подумаю над этим.,0
Извини за задержку.,0
"Напомни, пожалуйста.",0
Можешь уточнить?,0
Как у тебя с этим продвигается?,0
"Если что, я рядом.",0
Позже обсудим это?,0
"Напиши, если будут вопросы.",0
Я скоро отвечу.,0
Сколько времени у тебя это займет?,0
"Не против, если я позже напишу?",0
Давай обсудим это подробнее.,0
Есть мысли по этому поводу?,0
Могу ли я задать вопрос?,0
Какую информацию тебе нужно предоставить?,0
Когда тебе удобно созвониться?,0
У тебя есть планы на выходные?,0
Как прошла встреча?,0
Я с тобой согласен.,0
"Подтверди, пожалуйста.",0
Давай сверим расписания.,0
Я уточню позже.,0
Это срочно или можно подождать?,0
Что тебе нужно для завершения?,0
"Спасибо, что сообщил.",0
Как насчет завтра?,0
Ты как раз вовремя.,0
Можем перенести на другой день?,0
"Если удобно, давай свяжемся.",0
Это может подождать?,0
Давай вернемся к этому позже.,0
Как ты это видишь?,0
Что ты предлагаешь?,0
Спасибо за понимание.,0
Сможешь прислать детали?,0
Я это учту.,0
Поделись своими мыслями.,0
Я пока не уверен.,0
Давай обсудим это при встрече.,0
"Ты прав, согласен.",0
Когда у тебя удобное время для разговора?,0
Извини за беспокойство.,0
"Я сейчас не могу говорить, напишу позже.",0
Это важно для тебя?,0
Как ты это решишь?,0
Когда будет готово?,0
Спасибо за предложение.,0
Я разберусь с этим позже.,0
"Не возражаешь, если я пересмотрю?",0
"Как только узнаю, дам знать.",0
"Не знаю, как на это ответить.",0
"Напомни, пожалуйста, завтра.",0
Давай созвонимся на следующей неделе.,0
Я это уже сделал.,0
Когда у тебя будет возможность?,0
Это подходит для тебя?,0
"Хорошо, давай попробуем.",0
Все ли тебе понятно?,0
Ты сейчас занят?,0
У тебя есть время для разговора?,0
Могу ли я рассчитывать на твою помощь?,0
Ты уже разобрался с этим?,0
Будешь доступен после обеда?,0
"Не возражаешь, если я уточню детали?",0
Поделись своим мнением.,0
Я скоро проверю и скажу тебе.,0
"Прости, не видел твое сообщение.",0
Это будет удобно для тебя?,0
Спасибо за совет.,0
"Надеюсь, у тебя все хорошо.",0
Жду твоего ответа.,0
Что ты думаешь об этом?,0
Можно задать пару вопросов?,0
У тебя есть время поговорить об этом?,0
Ты будешь на месте завтра?,0
Можем ли мы перенести встречу?,0
Это тебя устраивает?,0
Я проверю и дам знать.,0
Когда тебе будет удобно это обсудить?,0
"Спасибо, что напомнил.",0
"Это было полезно, спасибо.",0
Мы на связи.,0
Я займусь этим позже.,0
"Можем поговорить, когда тебе удобно.",0
"Если что, обращайся.",0
Напишу тебе позже.,0
Привет,0
Здравствуй,0
Доброе утро,0
Как дела?,0
Все нормально?,0
Как сам?,0
Приветик,0
Хай,0
Алло,0
Чем занимаешься?,0
Что нового?,0
Поговорим?,0
О чем думаешь?,0
Все в порядке?,0
Давно не виделись,0
